SV_ID	CHR	DUP_start	DUP_end	gene_id	gene_name	gene_chr	gene_start	gene_end	gene_biotype
DUP00000368	7	15183846	62721171	ENSBTAG00000027151	ARHGAP26	7	53810968	54280637	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000019472	NR3C1	7	54344785	54463486	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000050636	NA	7	54705927	54721082	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000053427	NA	7	55092078	55095697	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000012758	YIPF5	7	55259539	55275266	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000051444	NA	7	55310200	55312271	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000019012	KCTD16	7	55312292	55622382	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000051293	U6	7	55363146	55363252	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000044350	NA	7	56060329	56060452	snoRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000045142	U6	7	56191657	56191709	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000044169	PRELID2	7	56942188	57021301	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000035966	GRXCR2	7	57065186	57086707	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000006762	SH3RF2	7	57146803	57275413	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000044067	PLAC8L1	7	57296638	57317430	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000006765	LARS1	7	57327431	57397980	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000011642	RBM27	7	57417458	57475501	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000018817	POU4F3	7	57536103	57537434	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000050458	U6	7	57622399	57622505	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000003259	TCERG1	7	57646493	57697609	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000052546	NA	7	57697095	57697249	misc_RNA
DUP00000368	7	15183846	62721171	ENSBTAG00000003260	GPR151	7	57701556	57702776	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000001862	PPP2R2B	7	57796185	58305705	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000000626	STK32A	7	58457553	58586994	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000046194	bta-mir-2284y-7	7	58553819	58553895	miRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000010661	DPYSL3	7	58595964	58710806	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000003349	JAKMIP2	7	58816369	59006616	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000053960	NA	7	59006769	59010349	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000015558	SPINK1	7	59050296	59057347	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000004153	SCGB3A2	7	59111440	59114995	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000015465	C7H5orf46	7	59134895	59147099	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000042643	U6	7	59295138	59295241	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000019140	SPINK5	7	59323453	59399497	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000052309	NA	7	59418090	59422293	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000033470	SPINK6	7	59472762	59488549	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000052607	NA	7	59522628	59528623	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000050942	NA	7	59546005	59551182	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000054707	NA	7	59593516	59596906	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000033759	NA	7	59641992	59645773	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000044183	SPINK7	7	59718860	59723703	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000052488	NA	7	59739538	59753439	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000020303	FBXO38	7	59800293	59865455	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000010837	HTR4	7	59874121	60068120	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000002144	ADRB2	7	60232706	60234735	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000017151	SH3TC2	7	60396062	60449985	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000004896	ABLIM3	7	60505700	60641090	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000048563	NA	7	60576262	60577800	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000019948	AFAP1L1	7	60664747	60740423	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000052766	NA	7	60735122	60736357	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000019950	GRPEL2	7	60743594	60752561	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000019951	PCYOX1L	7	60754588	60767542	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000010578	IL17B	7	60772778	60777637	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000053457	NA	7	60786216	60805404	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000030114	bta-mir-143	7	60812121	60812221	miRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000029857	bta-mir-145	7	60813550	60813637	miRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000005326	CSNK1A1	7	60859330	60906196	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000015419	ARHGEF37	7	60928103	60982278	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000044335	U6	7	60953660	60953764	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000054248	NA	7	61010343	61020035	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000012943	PPARGC1B	7	61073587	61186881	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000029811	NA	7	61076246	61076327	miRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000012945	PDE6A	7	61195051	61269840	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000014615	SLC26A2	7	61294681	61300835	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000012768	HMGXB3	7	61322505	61379912	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000012771	CSF1R	7	61380054	61411558	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000002804	PDGFRB	7	61474501	61511284	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000012014	CDX1	7	61521982	61539126	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000000910	SLC6A7	7	61545949	61566540	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000029055	U1	7	61562578	61562738	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000020087	CAMK2A	7	61574371	61640274	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000012834	ARSI	7	61647116	61653431	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000043927	5S_rRNA	7	61702373	61702481	rRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000015224	TCOF1	7	61708261	61746787	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000015228	CD74	7	61747923	61755685	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000008570	RPS14	7	61760781	61778862	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000001692	NDST1	7	61814759	61899464	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000045418	bta-mir-2461	7	61885747	61885828	miRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000013744	SYNPO	7	61971868	62026834	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000025136	MYOZ3	7	62030519	62047672	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000043848	5S_rRNA	7	62050494	62050611	rRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000030366	RBM22	7	62054328	62064514	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000053108	bta-mir-11992	7	62060887	62060946	miRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000015625	DCTN4	7	62073639	62106751	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000043747	U2	7	62077274	62077461	snRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000010487	SMIM3	7	62132825	62152726	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000052241	NA	7	62135841	62150508	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000025124	ZNF300	7	62232854	62240214	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000054043	NA	7	62260265	62284754	lncRNA
DUP00000368	7	15183846	62721171	ENSBTAG00000043553	GPX3	7	62284773	62292964	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000012671	TNIP1	7	62293510	62337815	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000014809	ANXA6	7	62357582	62404880	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000002834	CCDC69	7	62434491	62469969	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000021829	GM2A	7	62495947	62508685	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000006624	SLC36A3	7	62521906	62543906	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000020809	SLC36A2	7	62558340	62584878	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000016094	SLC36A1	7	62635851	62681653	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000003498	FAT2	7	62700927	62775320	protein_coding
DUP00000368	7	15183846	62721171	ENSBTAG00000053965	NA	7	62718791	62720023	protein_coding
DUP00000675	14	70615614	70623376	ENSBTAG00000050026	NA	14	70622121	70622345	processed_pseudogene
DUP00000822	18	58130154	58147172	ENSBTAG00000046864	NA	18	58130183	58133216	protein_coding
DUP00000911	21	2089504	2092263	ENSBTAG00000050853	NA	21	2083655	2091368	lncRNA
DUP00000911	21	2089504	2092263	ENSBTAG00000055149	SNORD116	21	2091639	2091730	snoRNA
DUP00000918	21	19675713	20252159	ENSBTAG00000001308	NA	21	19678771	19771221	protein_coding
DUP00000918	21	19675713	20252159	ENSBTAG00000045929	NA	21	19715966	19720349	protein_coding
DUP00000918	21	19675713	20252159	ENSBTAG00000002786	NA	21	19763827	19771209	protein_coding
DUP00000918	21	19675713	20252159	ENSBTAG00000049570	NA	21	19857367	19858390	lncRNA
DUP00000918	21	19675713	20252159	ENSBTAG00000054230	NA	21	19922246	19944698	protein_coding
DUP00000918	21	19675713	20252159	ENSBTAG00000004339	NA	21	19998520	20005965	protein_coding
DUP00000918	21	19675713	20252159	ENSBTAG00000001526	NA	21	20076520	20077473	protein_coding
DUP00000918	21	19675713	20252159	ENSBTAG00000053783	NA	21	20114128	20115057	pseudogene
DUP00000918	21	19675713	20252159	ENSBTAG00000050647	NA	21	20127284	20128027	processed_pseudogene
DUP00000918	21	19675713	20252159	ENSBTAG00000053832	NA	21	20136264	20139483	protein_coding
DUP00000984	23	26018335	26450154	ENSBTAG00000026163	NA	23	25969346	26113857	protein_coding
DUP00000984	23	26018335	26450154	ENSBTAG00000050817	NA	23	26167597	26168271	protein_coding
DUP00001212	X	18889475	19165310	ENSBTAG00000047954	ZNF75D	X	18909568	18949314	protein_coding
DUP00001212	X	18889475	19165310	ENSBTAG00000048653	NA	X	18964465	18964807	protein_coding
DUP00001212	X	18889475	19165310	ENSBTAG00000018090	ZNF449	X	18974810	18980914	protein_coding
DUP00001212	X	18889475	19165310	ENSBTAG00000050385	NA	X	19010388	19022513	protein_coding
DUP00001212	X	18889475	19165310	ENSBTAG00000047939	ZNF75D	X	19043489	19055595	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000050778	NA	X	32050652	32051440	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000006818	TMEM185A	X	32099885	32142013	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000046565	NA	X	32228116	32228901	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000050724	NA	X	32305340	32306128	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048623	NA	X	32356042	32358769	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000055194	NA	X	32362810	32365520	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048505	NA	X	32380840	32383550	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000053064	NA	X	32679615	32689077	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000055100	NA	X	32702218	32704770	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000021713	MAMLD1	X	33093515	33213252	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000014138	MTM1	X	33267806	33360219	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000009657	MTMR1	X	33366140	33426037	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000052670	CD99L2	X	33427361	33548896	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000005150	HMGB3	X	33603508	33611381	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000005950	GPR50	X	33715329	33720020	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000006296	VMA21	X	33911757	33922135	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000049423	U6	X	34078035	34078141	snRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000050658	NA	X	34117864	34137798	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000054065	NA	X	34138112	34144794	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000050821	NA	X	34163819	34164199	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000009775	PRRG3	X	34175338	34181029	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000006820	FATE1	X	34197027	34203510	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000020725	CNGA2	X	34207163	34223860	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000013548	GABRE	X	34441838	34460179	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048241	bta-mir-3431	X	34445007	34445103	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000029818	bta-mir-224	X	34446937	34447017	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000029889	bta-mir-452	X	34447971	34448055	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000012748	NA	X	34548452	34552995	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000006691	GABRA3	X	34602113	34842545	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000029875	bta-mir-105a	X	34766804	34766884	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000030104	bta-mir-767	X	34768321	34768425	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000030106	bta-mir-105b	X	34769258	34769337	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000048998	NA	X	34962935	34963141	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000013002	GABRQ	X	35046213	35060775	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000050384	NA	X	35086501	35086984	pseudogene
DUP00001220	X	32035263	38453703	ENSBTAG00000007844	CETN2	X	35129242	35133447	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000009231	NSDHL	X	35133537	35159670	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000005776	ZNF185	X	35186592	35242092	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048506	NA	X	35276329	35279674	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000049615	VAMP7	X	35327209	35357068	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000010245	SPRY3	X	35446398	35447264	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000011648	TMLHE	X	35551796	35602890	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000052777	NA	X	35619397	35647388	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000010948	CLIC2	X	35677939	35703033	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000053554	NA	X	35717010	35717999	processed_pseudogene
DUP00001220	X	32035263	38453703	ENSBTAG00000023978	NA	X	35737389	35738755	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000019779	RAB39B	X	35765821	35770072	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000052586	NA	X	35777514	35782466	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000017265	VBP1	X	35788891	35812844	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000011144	NA	X	35846840	35851741	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000007817	BRCC3	X	35888645	35964229	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000007813	CMC4	X	35964513	35976127	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000045697	MTCP1	X	35964513	35973073	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000016977	FUNDC2	X	35991255	36013728	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000010726	F8	X	36013567	36155731	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000042692	NA	X	36051356	36051481	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000033167	NA	X	36139422	36140567	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000054473	NA	X	36165416	36169992	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000013046	MPP1	X	36176367	36209890	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000013045	DKC1	X	36210775	36223011	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000042370	NA	X	36213063	36213193	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000049272	bta-mir-664a	X	36217419	36217500	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000043347	NA	X	36217425	36217556	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000013044	GAB3	X	36237532	36321169	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000023820	NA	X	36463537	36467093	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000051663	NA	X	36594251	36606438	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000020185	NA	X	36606459	36607631	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000047917	NA	X	36645553	36648213	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000050830	NA	X	36659242	36669856	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000014095	HAUS7	X	36686215	36703223	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000005250	BGN	X	36728398	36742298	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000000520	ATP2B3	X	36747183	36807481	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000011350	CCNQ	X	36813509	36823266	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000008319	DUSP9	X	36871649	36874437	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000017430	PNCK	X	36891613	36895219	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000043002	NA	X	36909529	36909656	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000009959	SLC6A8	X	36914289	36921866	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000020547	BCAP31	X	36926664	36955731	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000042885	U6	X	36950833	36950939	snRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000020551	ABCD1	X	36955969	36973721	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000010146	PLXNB3	X	36980019	36996610	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000001058	SRPK3	X	36998262	37002903	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000001059	IDH3G	X	37002947	37011510	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000021421	SSR4	X	37011768	37015522	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000043634	NA	X	37013220	37013335	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000021422	PDZD4	X	37018705	37046180	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048637	NA	X	37058673	37060403	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000038379	NA	X	37069991	37070473	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000013462	L1CAM	X	37076248	37090660	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000047138	AVPR2	X	37122156	37125019	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000047531	ARHGAP4	X	37125130	37141024	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000047702	NAA10	X	37144907	37149900	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000047827	RENBP	X	37149921	37157488	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000011904	HCFC1	X	37161313	37182132	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000045033	bta-mir-2485	X	37176088	37176149	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000008278	TMEM187	X	37184098	37188612	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000016085	IRAK1	X	37212625	37220146	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000047855	MECP2	X	37222430	37283270	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000052492	NA	X	37261130	37263672	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000020299	OPN1LW	X	37321404	37333672	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000020300	TEX28	X	37333943	37341870	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000020127	TKTL1	X	37349741	37378203	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000051850	NA	X	37391029	37393494	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000011190	FLNA	X	37397604	37422791	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000022314	EMD	X	37427208	37430081	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000052040	NA	X	37435433	37438723	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000007454	RPL10	X	37450195	37453599	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000042493	SNORA70	X	37452984	37453118	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000007455	DNASE1L1	X	37454318	37462057	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000007456	TAZ	X	37465726	37473701	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000051720	NA	X	37483665	37488773	lncRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000054681	bta-mir-11986c	X	37488593	37488652	miRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000012117	ATP6AP1	X	37488851	37496788	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000012125	GDI1	X	37497182	37503260	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000033032	FAM50A	X	37503995	37509860	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000008552	PLXNA3	X	37517384	37533715	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000054868	LAGE3	X	37534819	37536074	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000014331	UBL4A	X	37544098	37547550	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000014333	SLC10A3	X	37547328	37550770	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000012747	FAM3A	X	37555427	37563766	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000019512	G6PD	X	37570063	37587145	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000053534	NA	X	37575634	37577178	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000006268	IKBKG	X	37587308	37604668	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000001900	NA	X	37631652	37634256	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048914	NA	X	37634891	37635914	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000055292	NA	X	37644914	37655916	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000053848	NA	X	37658102	37659125	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000043130	SNORD62	X	37783252	37783337	snoRNA
DUP00001220	X	32035263	38453703	ENSBTAG00000048534	Metazoa_SRP	X	37818058	37818356	misc_RNA
DUP00001220	X	32035263	38453703	ENSBTAG00000052652	NA	X	37859668	37862670	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000049584	NA	X	38059764	38061842	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000054052	NA	X	38071419	38073497	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000048281	NA	X	38079722	38080483	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000049678	NA	X	38094733	38096811	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000036343	NA	X	38215753	38217371	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000049844	NA	X	38448301	38449711	protein_coding
DUP00001220	X	32035263	38453703	ENSBTAG00000033445	NA	X	38450652	38452121	protein_coding
DUP00001245	X	84573987	84673547	ENSBTAG00000050199	NA	X	84650639	84652144	protein_coding
DUP00001245	X	84573987	84673547	ENSBTAG00000047411	NA	X	84661088	84663445	protein_coding
DUP00001247	X	84657414	84673611	ENSBTAG00000047411	NA	X	84661088	84663445	protein_coding
